title,content,address,label,user_name,user_id,like_count,collect_count,comment_count,share_count,create_time,post_id,ip_localtion,post_image,post_type
rednote cool tho,       ,https://www.xiaohongshu.com/user/profile/67852d63000000000801da27?xsec_token=AB3M3QnLppS6k151qc2K92l8Xw_3Oot5kSxEijINUbjak=&xsec_source=pc_note,fyp#meme#america#china#tiktok#refugee#giftok#english,Zuko,67852d63000000000801da27,12,1,1,2,1/14/2025 22:26,678674320000000020023fec,U.S.,https://sns-img-qc.xhscdn.com/1040g00831ckvtmlvh6005ps55lhi3mh76q66hu8?imageView2/format/png,video
你好，认识一下 🙋‍♀️,TikTok refugee,https://www.xiaohongshu.com/user/profile/67847f1a000000000803e343?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvpXC7AdY4oqXKxiRPV0ke2M=&xsec_source=pc_note,,Mz_Blaque,67847f1a000000000803e343,12,0,4,1,1/13/2025 14:31,6784b351000000000900ea72,U.S.,https://sns-img-qc.xhscdn.com/1040g00831cj8amirgu0g5ps4fsd27oq3sgj2cl0?imageView2/format/png,normal
Hello! USA TikTok refugee here!,"I want to make some new friends and see whats out there in this big wonderful world! Anyone and everyone is welcome to message me. Ask me questions about the USA, or my home state of Alaska!  ",https://www.xiaohongshu.com/user/profile/678381c9000000000801bfa4?xsec_token=ABlYHkLrnvls0ZIcPxEFCRmeS_Q72rciQr_kvZLNX7Xj0=&xsec_source=pc_note,tiktok#tiktokrefugee,Kizore,678381c9000000000801bfa4,12,0,18,2,1/13/2025 18:07,6784e5d90000000020026cb0,U.S.,https://sns-img-bd.xhscdn.com/1040g00831cjf9kt7h0005ps3g74i3ft4kagt508?imageView2/format/png,normal
TikTok refugee,    ,https://www.xiaohongshu.com/user/profile/6786b08f000000000801a7c0?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUBDWMeXZTiKpD7j4iMnd3Kw=&xsec_source=pc_note,相亲吐槽大会#tiktok#refugee#english#tiktokrefugee,patricksonbrutus,6786b08f000000000801a7c0,12,0,4,0,1/15/2025 10:47,678721dc000000001802f072,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31cll41s30m805ps6m27i39u0m9tb3no?imageView2/format/png,video
So were all migrating here from tiktok?,DOES ANYONE SPEAK ENGLISH 😭😭 ,https://www.xiaohongshu.com/user/profile/67830b6b000000000803f86a?xsec_token=ABlYHkLrnvls0ZIcPxEFCRmQnzcS0f7xC4vPWFVTBVvKg=&xsec_source=pc_note,tiktokrefugee,!!!,67830b6b000000000803f86a,12,2,35,1,1/12/2025 16:48,678381d6000000000900de27,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31ci3quup0c6g5ps31dli7u3ake3clb0?imageView2/format/png,normal
TikTok Refugee 🩷,Its beautiful here 😄,https://www.xiaohongshu.com/user/profile/67847bb7000000000801f4c2?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvt_p3IgQc8LvjZoUuy0Asns=&xsec_source=pc_note,,heyimrachie,67847bb7000000000801f4c2,12,0,6,0,1/13/2025 10:55,678480be000000001800fa06,U.S.,https://sns-img-qc.xhscdn.com/1040g3k831cj2tv9m0s705ps4feri3t62ja0cndo?imageView2/format/png,normal
盛装出席我一个朋友的大学毕业典礼,"我很不喜欢打扮，这肯定不是我的风格，但我想偶尔打扮一下也是好的--这样会有些不同。
	
#tiktok[话题]# #tiktokrefugee[话题]#",https://www.xiaohongshu.com/user/profile/661ca4a40000000007006531?xsec_token=ABCHnrrt7jMte2l1pENDFj3PPOisAzfN-H8-xW2Y6YaN8=&xsec_source=pc_note,tiktok#tiktokrefugee,David,661ca4a40000000007006531,11,2,5,0,2/28/2025 23:11,67c1d22d000000000603fe39,U.S.,https://sns-img-qn.xhscdn.com/1040g00831eev4qf310005pgskii1op9hunava6g?imageView2/format/png,normal
你好，认识一下 🙋‍♀️,TikTok refugee. #,https://www.xiaohongshu.com/user/profile/67849eea000000000801e220?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvhPq0br2Stc5yWVy3ku-H-M=&xsec_source=pc_note,,Bluedaisy1,67849eea000000000801e220,11,0,66,0,1/13/2025 13:28,6784a48a0000000001009b7a,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31cj7ahov0m005ps4jrl23oh0i8t6in0?imageView2/format/png,normal
Tiktok Refugee,I'm a tiktok Refugee from the USA. I'm still learning how to use this app. I would love any support I can get.    t ,https://www.xiaohongshu.com/user/profile/6784cabc000000000801f39f?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvnyWdZM83KZztAcrEz7u8RI=&xsec_source=pc_note,USA#Tiktok#Newuser,Devin Clark,6784cabc000000000801f39f,11,0,26,0,1/13/2025 16:44,6784d27f000000000203f714,U.S.,https://sns-img-qc.xhscdn.com/1040g00831cjct3tu0k6g5ps4pau23ssv6m0q5u8?imageView2/format/png,normal
fellow tiktok refugee here 🫶, [害羞R]   ,https://www.xiaohongshu.com/user/profile/67858e64000000000803d7eb?xsec_token=AB3M3QnLppS6k151qc2K92lzPvzLnJWLeYEjbsG1bTPzA=&xsec_source=pc_note,hello#tiktokban#tiktok_refugee#想找个朋友,bella,67858e64000000000803d7eb,11,0,14,0,1/15/2025 11:22,678729f9000000001601a1c7,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31clm3ophgk705ps5hpi27lvbcj7u548?imageView2/format/png,video
Tiktok Refugee here!,Hello Tiktok Refugees and Little Red Book Community,https://www.xiaohongshu.com/user/profile/6784af560000000008019d00?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvlL5G6rO7O8YJwyHK3AyTco=&xsec_source=pc_note,,Aidan Wood,6784af560000000008019d00,11,1,6,1,1/13/2025 16:30,6784cf2e000000001800e2fb,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31cjch3mpgs705ps4ltb23780ho5hdg8?imageView2/format/png,video
TikTok Refugee - Datsun 280z,"1976 Datsun 280z, owned by TikTok refugee 😂 Stay tunned for car projects, travel, and life 📸
	
         ",https://www.xiaohongshu.com/user/profile/6786ff5e000000000801a7e5?xsec_token=ABnicVxNlBwr4MRvdoiQ_jULHr2I7mJs5PWJjEhxM56M0=&xsec_source=pc_note,Datsun#datsun280z#280z#s30#nissan#s30z#240z#tiktokrefugee#tiktokban#jdm,momentos.raw,6786ff5e000000000801a7e5,11,1,7,0,1/15/2025 9:45,6787132b000000001d013dd7,U.S.,https://sns-img-hw.xhscdn.com/1040g00831cljal0vgm005ps6vtf239v5jvcjrfg?imageView2/format/png,video
Tiktok Refugee from California,"Hello everyone!
大家好！
     ",https://www.xiaohongshu.com/user/profile/6784c6f6000000000803edcb?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvv5aE8mzdqWyQyKCsvF3tfc=&xsec_source=pc_note,Tiktok#california#tiktokrefugee#beauty#lifestyle#blackwomen,Taylor Slater,6784c6f6000000000803edcb,11,1,4,0,1/13/2025 16:00,6784c8340000000018013649,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31cjblnar160g5ps4orr27reb6e2s290?imageView2/format/png,video
Evenings after work with my dogs,"Everyday doesn’t always look like this, but I love when they do. [偷笑R] also my corgis name is Gimli and my border collies name is Shadowfax! ",https://www.xiaohongshu.com/user/profile/6785ce00000000000801b39d?xsec_token=AB3M3QnLppS6k151qc2K92l6YPHFnS25PJLo5PdywP4-M=&xsec_source=pc_note,tiktok_refugee,Sarah Paige,6785ce00000000000801b39d,11,0,4,0,1/14/2025 22:24,678673b8000000000203d226,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31ckvrpah0se05ps5po023cst3qpneh0?imageView2/format/png,video
,"this is my little girl, her name is Baba Yaga but I call her Bob for short. she has a very curly tail
这是我的小女孩，她的名字叫巴巴雅加，但我简称她鲍勃。她有一条卷曲的尾巴
#cattax[话题]# #猫税[话题]# #tiktokrefugee[话题]# #抖音难民[话题]#",https://www.xiaohongshu.com/user/profile/678bd91d000000000e01d11f?xsec_token=AB1wtg0HphG4n20xkZZgGAbaBWVzHqe7ex9vdTEIfdKzA=&xsec_source=pc_note,猫税#tiktokrefugee#抖音难民#cattax,jabberwocky,678bd91d000000000e01d11f,11,1,5,0,2/13/2025 7:53,67ad34800000000029017825,U.S.,"https://sns-img-qn.xhscdn.com/1040g00831dqqpad90c3g5psbr4ejjk8vv554070?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g00831dqqpad90c4g5psbr4ejjk8vv7vfeo8?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g00831dqqpad90c2g5psbr4ejjk8vg43ja20?imageView2/format/png",normal
Hello ! 你好 !,"Mexican-American Tiktok refugee here ! A little late but I wanted to say hi and thank y’all for your hospitality ! Hope we can become friends 🫶🏻
墨西哥裔美国 Tiktok 难民来了！有点晚了，但我想打个招呼并感谢你们的热情款待！希望我们能成为朋友 🫶🏻
	
#猫[话题]# #抖音难民[话题]# #tiktokrefugee[话题]# #cattax[话题]# #同性恋者[话题]#",https://www.xiaohongshu.com/user/profile/678591150000000008019cce?xsec_token=ABKpU4VvRv4lDjdHFyEVhU-7NSuU3oXlleL8flH4RAmR4=&xsec_source=pc_note,猫#抖音难民#tiktokrefugee#cattax#同性恋者,🐰🍓Michellee,678591150000000008019cce,11,0,5,0,3/1/2025 9:56,67c269370000000029030649,U.S.,"https://sns-img-hw.xhscdn.com/1040g3k831efhd6bc0c705ps5i4ai376e3gflr18?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g3k831efhd6bc0c7g5ps5i4ai376ehll0flg?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g3k831efhd6bc0c805ps5i4ai376ejd81l4g?imageView2/format/png",normal
我需要新朋友,i need some new friends on here. my TikTok refugee group of people don't use this app anymore lol. #朋友们[话题]##关注我[话题]# #让我们聊天吧[话题]#,https://www.xiaohongshu.com/user/profile/6785be2d0000000008018497?xsec_token=ABKpU4VvRv4lDjdHFyEVhU-2pcZuTB59lxFUeywoITU1s=&xsec_source=pc_note,朋友们#关注我#让我们聊天吧,ohayodarlingxx,6785be2d0000000008018497,11,0,17,0,2/26/2025 10:24,67be7b700000000029009470,U.S.,https://sns-img-hw.xhscdn.com/1040g00831ebmp1qc0u6g5ps5nomi314nmfp6k1g?imageView2/format/png,normal
,"    
Can we share cat pics?
我们可以分享猫咪照片吗？",https://www.xiaohongshu.com/user/profile/6786841c0000000008019830?xsec_token=ABnicVxNlBwr4MRvdoiQ_jULgcrfckwzT1-eDPuxYoJbI=&xsec_source=pc_note,rednote#refugee#tiktok#Xiaohongshu#cat,sheeshpatch,6786841c0000000008019830,11,0,19,0,1/15/2025 10:47,678721a90000000018036229,U.S.,"https://sns-img-hw.xhscdn.com/1040g3k831clkuoc3ge8g5ps6gge2361gidnqfto?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k831clkuoc3ge905ps6gge2361gc96i80g?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k831clkuoc3ge9g5ps6gge2361g0sos9n0?imageView2/format/png",normal
help,"Is there a word in Mandarin that is similar to “yassified?”
	
普通话中有没有与 ""yassified ""相似的词 ?
	
这是一个俚语，意思是改进或完善某件事情，尽管有时是以一种极端或令人不安的方式。
	
它出现在我制作的视频中，所以我很好奇
#english[话题]# #mandarin[话题]# #language[话题]# #tiktokrefugee[话题]#",https://www.xiaohongshu.com/user/profile/6787251c0000000008018c28?xsec_token=ABW78lzQ8ziq7gdQKIM_cXcEIpUqmfoSUQmphkb01foJQ=&xsec_source=pc_note,english#mandarin#language#tiktokrefugee,liz_squish,6787251c0000000008018c28,11,0,24,0,2/21/2025 7:19,67b7b872000000000d0167ba,U.S.,https://sns-img-bd.xhscdn.com/1040g00831e53fra80k005ps74ke23318k9h0rqo?imageView2/format/png,normal
Just a silly little tiktok refugee,,https://www.xiaohongshu.com/user/profile/67850213000000000801a0a5?xsec_token=AB3M3QnLppS6k151qc2K92l1Etwfpdcu-ExVxVhiuw8Ig=&xsec_source=pc_note,Tiktokrefugee,Mackenzie,67850213000000000801a0a5,11,0,4,0,1/13/2025 20:17,67850444000000002002ac4e,U.S.,https://sns-img-qc.xhscdn.com/1040g00831cjj0f5u16005ps5089i3855co0pm50?imageView2/format/png,video
Xiao Hong Shu Growth,大家好! 你吃饭了吗! I want to grow on 小红书. Any tips? How do I find both current trending hashtags and relative ones to my video subject? I do not think my particular niche is very common here(I deal with mental health) but I’m not very interesting beyond that. Any suggestions? Thank you! #TikTok[话题]# #american[话题]# #tiktokrefugee[话题]# #抖音[话题]# #难民[话题]# #美国人[话题]#,https://www.xiaohongshu.com/user/profile/678562f3000000000302f14d?xsec_token=ABKpU4VvRv4lDjdHFyEVhU--_pMuW3VeZD9I5HMrov33w=&xsec_source=pc_note,TikTok#american#tiktokrefugee#抖音#难民#美国人,Big Bearded Uncle,678562f3000000000302f14d,11,1,10,1,2/4/2025 19:59,67a20114000000001801bbb1,U.S.,https://sns-img-bd.xhscdn.com/1040g00831dfss0i00u005ps5cbpgtsadnrv81uo?imageView2/format/png,normal
Tiktok Refugee here 🤍,Reunited with my spy 💕 glad to be here [害羞R][飞吻R][哇R],https://www.xiaohongshu.com/user/profile/67852dea000000000803ded7?xsec_token=AB3M3QnLppS6k151qc2K92l5m9Ix-gYTYAoN3r7FrTo0o=&xsec_source=pc_note,,AphroditeRising,67852dea000000000803ded7,10,0,25,0,1/15/2025 7:23,6786f1fe0000000018031f3a,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31clf937rgu805ps55nl27nmnqhqs1hg?imageView2/format/png,normal
Tiktok Refugee,Hey everyone! Hope to answer any and all of your questions to the best of my ability!   ,https://www.xiaohongshu.com/user/profile/6783de0b0000000008019699?xsec_token=ABlYHkLrnvls0ZIcPxEFCRmZh_X1CcOeWO7SShZsPp2Wc=&xsec_source=pc_note,Tiktok#usa#help,小红薯6784C419,6783de0b0000000008019699,10,0,28,0,1/13/2025 11:41,67848b86000000001a01ed45,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31cj48qr9gc705ps3ro5i35kpvb38050?imageView2/format/png,normal
,"just tryna find my people
 ",https://www.xiaohongshu.com/user/profile/678720a5000000000801d3b8?xsec_token=ABIgTJqsDovOIuJujlj2jcvamOBpVAk97aoh48jB269LA=&xsec_source=pc_note,fyp#tiktok_refugee,mjdadonn1,678720a5000000000801d3b8,10,0,2,0,1/15/2025 11:03,6787256a000000001b00830a,U.S.,https://sns-img-hw.xhscdn.com/1040g00831cllhucm0u005ps742ii3ktoo41i5oo?imageView2/format/png,video
TikTok Refugee,heyyy yalll😂 ,https://www.xiaohongshu.com/user/profile/678517c6000000000801cffc?xsec_token=AB3M3QnLppS6k151qc2K92l6mJZ2Z5xyRXowazM-BxNQc=&xsec_source=pc_note,tiktok,asia .,678517c6000000000801cffc,10,0,0,0,1/13/2025 22:00,67851c65000000000800e57c,U.S.,https://sns-img-hw.xhscdn.com/1040g00831cjlun8e0k005ps52v323jvs6p832g0?imageView2/format/png,video
Tiktok refugee!,    ,https://www.xiaohongshu.com/user/profile/6783ff6a000000000803d884?xsec_token=ABlYHkLrnvls0ZIcPxEFCRmUALgsQykWYWCC2cdX4u4Gk=&xsec_source=pc_note,Tiktok#us#ban#tiktokrefugee#letsbefriends,Cestal.moco,6783ff6a000000000803d884,10,0,17,1,1/13/2025 15:57,6784c77f0000000019034801,U.S.,https://sns-img-bd.xhscdn.com/1040g00831cjbicpsgk005ps3vtl27m447ddbmb8?imageView2/format/png,video
,   ,https://www.xiaohongshu.com/user/profile/67866e78000000000803e2ef?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUN3hi3rPiEKlNfJVal8JVAQ=&xsec_source=pc_note,tiktokrefugee#tiktokban#tiktok_refugee#tiktok,小红薯67868EB4,67866e78000000000803e2ef,10,0,6,0,1/14/2025 22:33,678675a3000000000b0394eb,U.S.,https://sns-img-qn.xhscdn.com/1040g00831ckvd5l6gc3g5ps6dps27onf4jfdcag?imageView2/format/png,video
,"hello from TikTok refugee, here to still give China my info willingly      ",https://www.xiaohongshu.com/user/profile/67847b09000000000803fd6f?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvrZwxZlMHuxWDnbHuj-f12M=&xsec_source=pc_note,Tiktok#tiktokrefugee#TiktokRefugee#overwatch#marvelrivals#englishspeaking,TheDarkAesir,67847b09000000000803fd6f,10,0,10,0,1/13/2025 10:51,67847fce0000000020018aaa,U.S.,"https://sns-img-bd.xhscdn.com/1040g00831cj2pamj0e605ps4fc4i7vbfhe8jcqg?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g00831cj2pamj0e5g5ps4fc4i7vbf0ccl808?imageView2/format/png",normal
,,https://www.xiaohongshu.com/user/profile/6784b0f3000000000803f312?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvs_cY1niL94NdD1GTjT4hBs=&xsec_source=pc_note,tiktok_refugee,Maya Zepeda,6784b0f3000000000803f312,10,2,2,0,1/15/2025 11:24,67872a69000000001901d13e,U.S.,https://sns-img-qc.xhscdn.com/1040g2sg31clm4he8127g5ps4m3pi7soiekb7vn8?imageView2/format/png,video
The tok refugee🥲,"Texas girliee✨
",https://www.xiaohongshu.com/user/profile/67852203000000000803cdfd?xsec_token=AB3M3QnLppS6k151qc2K92lz7ZwhfKEXOwrfJFvcZQMOk=&xsec_source=pc_note,tiktok首发,Mel✨,67852203000000000803cdfd,10,0,9,0,1/13/2025 23:35,678532bc000000000b022947,U.S.,https://sns-img-qn.xhscdn.com/1040g00831cjokce90s0g5ps5481i7jftgrvu870?imageView2/format/png,video
Day25 晚安小红书,"我手机的电池电量不断耗尽[哭惹R]今天又叫我让小红书睡觉了[睡觉R][睡觉R][睡觉R] 我最近也没那么活跃!
但我不会[吐舌头H][得意R]
	
#tiktokrefugees话题[话题]# #睡醒最重要[话题]# #再见[话题]# #反叛[话题]#",https://www.xiaohongshu.com/user/profile/67888909000000000801ba3e?xsec_token=AB8rX7GeTxbwfmeNASkiatp9KbMUOC9BEjFxjw4_fR6Xc=&xsec_source=pc_note,tiktokrefugees话题#睡醒最重要#再见#反叛,Hibble(:,67888909000000000801ba3e,10,0,9,0,2/22/2025 4:11,67b8dde9000000002903cc5f,U.S.,"https://sns-img-qc.xhscdn.com/1040g00831e678t7l166g5ps8h44i3ehucef4mvg?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g00831e678t7l165g5ps8h44i3ehua562e5o?imageView2/format/png",normal
TikTok refugee😩😩,,https://www.xiaohongshu.com/user/profile/678535c8000000000801d42c?xsec_token=AB3M3QnLppS6k151qc2K92lw_8K8-tqRsk-E1AxH2LMng=&xsec_source=pc_note,american,Adamari Perez,678535c8000000000801d42c,10,0,8,0,1/13/2025 23:54,6785372b000000002001d900,U.S.,https://sns-img-qc.xhscdn.com/1040g2sg31cjp7a1410705ps56n423l1c4o910jg?imageView2/format/png,video
,Good morning and hi to my new friends!  ,https://www.xiaohongshu.com/user/profile/6785253c000000000803d8f2?xsec_token=AB3M3QnLppS6k151qc2K92l9utL6wkUAjgag7xhpJ3lSQ=&xsec_source=pc_note,Coffee#tiktok_refugee,Niika,6785253c000000000803d8f2,10,0,9,0,1/14/2025 23:35,678684520000000020028130,U.S.,https://sns-img-qc.xhscdn.com/1040g2sg31cl1sllt086g5ps54ku27m7ivc7dvrg?imageView2/format/png,video
Exposing myself,Tiktok refugee still here ✌️,https://www.xiaohongshu.com/user/profile/678c83ca000000000e01c7f7?xsec_token=ABNVSihtb4v_cuoBBHzz7KNHa4JeebkmeD8hrDdkEILrg=&xsec_source=pc_note,,小红薯678D68AD,678c83ca000000000e01c7f7,10,1,13,0,2/20/2025 14:52,67b6d1220000000029031c6e,U.S.,https://sns-img-hw.xhscdn.com/1040g00831e478ni3gc005pscgf53jhvnmupsg58?imageView2/format/png,normal
Fellow TikTok refugee & artist, ,https://www.xiaohongshu.com/user/profile/67850b19000000000801cd99?xsec_token=AB3M3QnLppS6k151qc2K92l-FtQPrSLve7lP4b51h8QmE=&xsec_source=pc_note,Tiktokrefugee#hello,小红薯67854307,67850b19000000000801cd99,10,0,7,0,1/13/2025 21:44,678518cd000000000900ffb4,U.S.,https://sns-img-hw.xhscdn.com/1040g00831cjlgja0gm005ps51cci3jcpindicc8?imageView2/format/png,video
BIG UPDATE!,More plants! They have been sprouting like crazy!! #plantlife🌱[话题]# #american[话题]# #tiktokrefugees[话题]# #usasucks[话题]#,https://www.xiaohongshu.com/user/profile/6786a3c9000000000801e5a7?xsec_token=AB_Oexc6qO-B6zU_v6b_35l8X2K0D8mUlwfKnnbsQerUQ=&xsec_source=pc_note,plantlife🌱#american#tiktokrefugees#usasucks,The Distance Podcast,6786a3c9000000000801e5a7,10,0,5,0,3/1/2025 8:46,67c258fb000000001201ff85,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31effjctfgud05ps6kf4i3pd7d6fg7m0?imageView2/format/png,video
Hi I’m Uri Tiktok Refugee,A little day in my life!      ,https://www.xiaohongshu.com/user/profile/6785e7cf000000000803c597?xsec_token=AB3M3QnLppS6k151qc2K92lwFNC2OmCzR0AXJ_YnSoJAY=&xsec_source=pc_note,hello#tiktok_refugee#tiktokrefugee#refugee#dayinmylife#relax,Urignz,6785e7cf000000000803c597,10,1,5,0,1/15/2025 10:58,67872454000000001b00b6cb,U.S.,https://sns-img-qn.xhscdn.com/1040g00831clldn820u005ps5sv7i7hcnl5q9uv8?imageView2/format/png,video
TikTok refugee,Me telling myself this will be just as good as tiktok 🥺,https://www.xiaohongshu.com/user/profile/6785068900000000080183e0?xsec_token=AB3M3QnLppS6k151qc2K92l8_vQBNZVhU7eNaZXuCNZmo=&xsec_source=pc_note,,Julia Allison,6785068900000000080183e0,10,0,1,0,1/13/2025 20:38,6785094b0000000001008957,U.S.,https://sns-img-bd.xhscdn.com/1040g00831cjjiobqgm0g5ps50q4i30v0alosh3o?imageView2/format/png,video
TikTok refugee 😭❤️,"   
康康我的小红书新头像 🗣
",https://www.xiaohongshu.com/user/profile/67852c71000000000803faaa?xsec_token=AB3M3QnLppS6k151qc2K92l49cZhGPA4GlNcwP4ZI9f0k=&xsec_source=pc_note,tiktok#refugee#粉丝#晒晒我的小红书头像,Alysha🖤,67852c71000000000803faaa,9,0,6,0,1/15/2025 5:53,6786dcdc000000001801f4ba,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31clcmbvo0m7g5ps55hoi7ulaa0oam90?imageView2/format/png,video
Anyone willing to help a sista out ?!,Tiktok refugee tryna navigate,https://www.xiaohongshu.com/user/profile/678479fd000000000803e0b7?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvrrDnJciMx3MBmbPIcfyh30=&xsec_source=pc_note,,Prilee,678479fd000000000803e0b7,9,0,4,0,1/13/2025 11:12,67848488000000000203cd02,U.S.,https://sns-img-qn.xhscdn.com/1040g00831cj3dgbogk005ps4f7ui7o5nsqmrrio?imageView2/format/png,video
Tiktok Refugee ☹️,   ,https://www.xiaohongshu.com/user/profile/678626f2000000000801b44d?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUNop9FZGSERZtwUki1fOG0I=&xsec_source=pc_note,az#Tiktok#Latina#chicana,Giselle,678626f2000000000801b44d,9,1,15,0,1/14/2025 18:51,678641b70000000001000df2,U.S.,https://sns-img-qc.xhscdn.com/1040g00831ckpmh1a0u0g5ps64rp23d2dtd3rsro?imageView2/format/png,video
Looking for my fellow tiktok refugees 🔍,,https://www.xiaohongshu.com/user/profile/678499ac00000000080195a8?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvrZcDGqIgJ6Y1MsJSdB8sPM=&xsec_source=pc_note,tiktokrefugee,Amaya 🎀,678499ac00000000080195a8,9,0,1,0,1/13/2025 13:16,6784a1c2000000001a012424,U.S.,https://sns-img-qc.xhscdn.com/1040g2sg31cj6vlii16005ps4j6m235d8f253908?imageView2/format/png,video
refugee starting a new life,      ,https://www.xiaohongshu.com/user/profile/62c73da4000000000303c0fa?xsec_token=ABFxKHjDQetMg56qBPkJolDyG65Ulvbgu4yH27Cg4-_3M=&xsec_source=pc_note,唱歌#唱歌之放不开系列#男士穿搭#周末去哪儿#TikTok#refugee#tiktokrefugee,宋首庆,62c73da4000000000303c0fa,9,0,2,0,1/14/2025 10:42,6785cf08000000001a012b39,U.S.,https://sns-img-hw.xhscdn.com/1040g00831ckboah00c005om77mi0vg7q4g081v8?imageView2/format/png,video
TikTok Refugees,"Hi everyone! Feels kinda weird to be here, hopefully no one who knows me sees this lmao
	
Rednote seems like a pretty cool app",https://www.xiaohongshu.com/user/profile/678491fe000000000801a57e?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvoTlQvMjCvcLSLfpUYeLfqw=&xsec_source=pc_note,,小红薯6785C09B,678491fe000000000801a57e,9,0,7,0,1/13/2025 12:32,67849761000000001800e525,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31cj5n2lf0u705ps4i7v239bubdamof8?imageView2/format/png,video
